date,open,high,low,close,adj_close,volume
2025-02-28,17.700000762939453,18.799999237060547,17.530000686645508,18.760000228881836,18.760000228881836,674500
2025-03-03,19.31999969482422,20.229999542236328,18.440000534057617,18.709999084472656,18.709999084472656,694500
2025-03-04,18.18000030517578,18.81999969482422,17.520000457763672,18.360000610351562,18.360000610351562,534100
2025-03-05,18.360000610351562,19.299999237060547,18.25,19.020000457763672,19.020000457763672,510800
2025-03-06,18.030000686645508,19.790000915527344,18.030000686645508,18.530000686645508,18.530000686645508,696700
2025-03-07,18.799999237060547,18.93000030517578,17.850000381469727,18.829999923706055,18.829999923706055,696600
2025-03-10,17.940000534057617,18.309999465942383,16.81999969482422,17.219999313354492,17.219999313354492,1383900
2025-03-11,17.040000915527344,17.700000762939453,16.850000381469727,17.43000030517578,17.43000030517578,760900
2025-03-12,17.709999084472656,18.739999771118164,17.579999923706055,18.579999923706055,18.579999923706055,797000
2025-03-13,18.760000228881836,19.06999969482422,17.989999771118164,18.18000030517578,18.18000030517578,460400
2025-03-14,18.469999313354492,18.989999771118164,18.34000015258789,18.969999313354492,18.969999313354492,362700
2025-03-17,19.110000610351562,19.139999389648438,18.399999618530273,18.420000076293945,18.420000076293945,397200
2025-03-18,18.299999237060547,18.299999237060547,17.40999984741211,17.6299991607666,17.6299991607666,925300
2025-03-19,17.489999771118164,19.0,17.459999084472656,18.799999237060547,18.799999237060547,749000
2025-03-20,18.6200008392334,18.979999542236328,18.360000610351562,18.43000030517578,18.43000030517578,325800
2025-03-21,18.15999984741211,19.190000534057617,18.059999465942383,19.020000457763672,19.020000457763672,323000
2025-03-24,19.34000015258789,19.68000030517578,18.739999771118164,19.010000228881836,19.010000228881836,389700
2025-03-25,19.43000030517578,20.3799991607666,19.06999969482422,19.899999618530273,19.899999618530273,782100
2025-03-26,19.780000686645508,20.40999984741211,19.360000610351562,19.579999923706055,19.579999923706055,545700
2025-03-27,19.850000381469727,20.3700008392334,18.84000015258789,19.139999389648438,19.139999389648438,383400
2025-03-28,18.850000381469727,19.0,18.34000015258789,18.729999542236328,18.729999542236328,412100
2025-03-31,18.06999969482422,18.600000381469727,17.709999084472656,18.1200008392334,18.1200008392334,502000
2025-04-01,18.170000076293945,18.479999542236328,17.889999389648438,18.350000381469727,18.350000381469727,332600
2025-04-02,17.899999618530273,18.59000015258789,17.899999618530273,18.520000457763672,18.520000457763672,163900
2025-04-03,17.219999313354492,18.09000015258789,17.219999313354492,17.860000610351562,17.860000610351562,760000
2025-04-04,17.1299991607666,17.149999618530273,15.199999809265137,15.800000190734863,15.800000190734863,1338700
2025-04-07,14.8100004196167,16.1299991607666,14.449999809265137,14.9399995803833,14.9399995803833,1655300
2025-04-08,15.65999984741211,15.979999542236328,14.75,15.010000228881836,15.010000228881836,1180100
2025-04-09,14.84000015258789,17.239999771118164,13.949999809265137,16.559999465942383,16.559999465942383,1253300
2025-04-10,16.299999237060547,16.600000381469727,15.359999656677246,16.059999465942383,16.059999465942383,544800
2025-04-11,16.190000534057617,18.459999084472656,16.100000381469727,17.790000915527344,17.790000915527344,1070900
2025-04-14,19.59000015258789,21.06999969482422,19.549999237060547,20.360000610351562,20.360000610351562,1496200
2025-04-15,20.399999618530273,20.709999084472656,19.760000228881836,19.8799991607666,19.8799991607666,690800
2025-04-16,19.399999618530273,20.6200008392334,19.399999618530273,20.229999542236328,20.229999542236328,699500
2025-04-17,20.25,21.1200008392334,20.06999969482422,20.270000457763672,20.270000457763672,632900
2025-04-21,20.299999237060547,20.459999084472656,19.440000534057617,19.799999237060547,19.799999237060547,491700
2025-04-22,19.959999084472656,21.020000457763672,19.959999084472656,20.780000686645508,20.780000686645508,467800
2025-04-23,21.489999771118164,22.209999084472656,21.209999084472656,21.399999618530273,21.399999618530273,1272100
2025-04-24,21.440000534057617,21.959999084472656,20.780000686645508,20.969999313354492,20.969999313354492,595900
2025-04-25,20.809999465942383,21.600000381469727,20.809999465942383,21.200000762939453,21.200000762939453,458200
2025-04-28,21.079999923706055,21.549999237060547,20.5,20.709999084472656,20.709999084472656,477000
2025-04-29,20.780000686645508,21.040000915527344,20.40999984741211,20.81999969482422,20.81999969482422,390800
2025-04-30,20.270000457763672,20.729999542236328,19.90999984741211,20.209999084472656,20.209999084472656,580100
2025-05-01,20.399999618530273,20.709999084472656,19.290000915527344,19.639999389648438,19.639999389648438,540300
2025-05-02,19.969999313354492,20.15999984741211,19.25,19.479999542236328,19.479999542236328,325600
2025-05-05,19.3700008392334,20.239999771118164,19.010000228881836,19.100000381469727,19.100000381469727,769100
2025-05-06,19.0,20.059999465942383,19.0,19.65999984741211,19.65999984741211,533700
2025-05-07,19.809999465942383,20.18000030517578,19.479999542236328,19.889999389648438,19.889999389648438,594200
2025-05-08,20.149999618530273,20.389999389648438,19.5,20.030000686645508,20.030000686645508,581900
2025-05-09,20.149999618530273,20.959999084472656,20.149999618530273,20.399999618530273,20.399999618530273,608200
2025-05-12,20.760000228881836,21.459999084472656,20.559999465942383,21.329999923706055,21.329999923706055,575500
2025-05-13,21.3799991607666,22.34000015258789,21.200000762939453,21.940000534057617,21.940000534057617,801700
2025-05-14,22.049999237060547,22.350000381469727,21.520000457763672,22.15999984741211,22.15999984741211,493400
2025-05-15,21.780000686645508,22.010000228881836,21.0,21.399999618530273,21.399999618530273,707700
2025-05-16,21.360000610351562,21.670000076293945,20.940000534057617,21.420000076293945,21.420000076293945,686900
2025-05-19,21.260000228881836,23.100000381469727,21.209999084472656,22.350000381469727,22.350000381469727,1283000
2025-05-20,22.139999389648438,22.450000762939453,21.780000686645508,21.979999542236328,21.979999542236328,508600
2025-05-21,21.950000762939453,22.549999237060547,21.56999969482422,21.81999969482422,21.81999969482422,980300
2025-05-22,21.229999542236328,22.889999389648438,21.1200008392334,21.280000686645508,21.280000686645508,1179400
2025-05-23,20.75,21.809999465942383,20.489999771118164,21.649999618530273,21.649999618530273,442500
2025-05-27,21.649999618530273,21.899999618530273,20.920000076293945,21.020000457763672,21.020000457763672,659000
2025-05-28,20.780000686645508,21.219999313354492,19.020000457763672,20.790000915527344,20.790000915527344,1311900
2025-05-29,21.100000381469727,21.139999389648438,19.610000610351562,19.6299991607666,19.6299991607666,992600
2025-05-30,19.610000610351562,19.860000610351562,19.299999237060547,19.65999984741211,19.65999984741211,922200
2025-06-02,19.559999465942383,19.979999542236328,18.559999465942383,18.850000381469727,18.850000381469727,1154100
2025-06-03,18.920000076293945,19.190000534057617,18.3799991607666,18.950000762939453,18.950000762939453,1042900
2025-06-04,18.799999237060547,18.959999084472656,17.34000015258789,17.56999969482422,17.56999969482422,1504300
2025-06-05,17.68000030517578,17.809999465942383,17.309999465942383,17.40999984741211,17.40999984741211,724900
2025-06-06,17.59000015258789,18.15999984741211,17.229999542236328,17.959999084472656,17.959999084472656,626600
2025-06-09,18.0,18.0,17.440000534057617,17.709999084472656,17.709999084472656,783100
2025-06-10,17.75,18.809999465942383,17.75,18.3700008392334,18.3700008392334,1066500
2025-06-11,18.3799991607666,18.510000228881836,17.90999984741211,17.93000030517578,17.93000030517578,874000
2025-06-12,17.959999084472656,18.760000228881836,17.670000076293945,18.760000228881836,18.760000228881836,617600
2025-06-13,18.75,18.75,17.670000076293945,17.920000076293945,17.920000076293945,749700
2025-06-16,17.959999084472656,18.030000686645508,17.170000076293945,17.329999923706055,17.329999923706055,608600
2025-06-17,17.100000381469727,17.43000030517578,16.75,17.15999984741211,17.15999984741211,610800
2025-06-18,17.360000610351562,17.540000915527344,16.889999389648438,17.020000457763672,17.020000457763672,418900
2025-06-20,16.649999618530273,16.84000015258789,16.309999465942383,16.600000381469727,16.600000381469727,636300
2025-06-23,16.34000015258789,16.649999618530273,16.040000915527344,16.299999237060547,16.299999237060547,642400
2025-06-24,16.59000015258789,17.670000076293945,16.459999084472656,17.440000534057617,17.440000534057617,1272200
2025-06-25,17.420000076293945,17.489999771118164,16.850000381469727,16.940000534057617,16.940000534057617,647200
2025-06-26,17.1299991607666,17.399999618530273,16.8799991607666,16.8799991607666,16.8799991607666,492900
2025-06-27,16.969999313354492,17.040000915527344,16.579999923706055,16.979999542236328,16.979999542236328,349800
2025-06-30,16.90999984741211,17.100000381469727,15.979999542236328,16.459999084472656,16.459999084472656,681900
2025-07-01,16.299999237060547,16.6200008392334,15.899999618530273,16.209999084472656,16.209999084472656,819200
2025-07-02,16.270000457763672,16.530000686645508,16.020000457763672,16.309999465942383,16.309999465942383,318000
2025-07-03,16.43000030517578,16.540000915527344,16.18000030517578,16.3700008392334,16.3700008392334,180300
2025-07-07,16.31999969482422,16.34000015258789,15.350000381469727,15.479999542236328,15.479999542236328,650600
2025-07-08,15.729999542236328,16.34000015258789,15.359999656677246,16.34000015258789,16.34000015258789,705000
2025-07-09,16.399999618530273,16.59000015258789,15.930000305175781,16.06999969482422,16.06999969482422,487600
2025-07-10,16.100000381469727,16.100000381469727,15.359999656677246,15.539999961853027,15.539999961853027,856300
2025-07-11,15.520000457763672,15.539999961853027,14.649999618530273,14.65999984741211,14.65999984741211,1155500
2025-07-14,14.710000038146973,14.779999732971191,14.119999885559082,14.729999542236328,14.729999542236328,1510000
2025-07-15,14.779999732971191,15.15999984741211,14.40999984741211,15.100000381469727,15.100000381469727,1097500
2025-07-16,15.270000457763672,15.270000457763672,14.609999656677246,14.8100004196167,14.8100004196167,998700
2025-07-17,14.770000457763672,15.359999656677246,14.729999542236328,15.180000305175781,15.180000305175781,636200
2025-07-18,15.380000114440918,15.619999885559082,14.979999542236328,15.079999923706055,15.079999923706055,616500
2025-07-21,15.100000381469727,15.300000190734863,14.779999732971191,14.930000305175781,14.930000305175781,504500
2025-07-22,14.979999542236328,15.289999961853027,14.630000114440918,14.729999542236328,14.729999542236328,647900
2025-07-23,14.920000076293945,15.399999618530273,14.789999961853027,15.300000190734863,15.300000190734863,494200
2025-07-24,15.220000267028809,15.779999732971191,15.010000228881836,15.770000457763672,15.770000457763672,507000
2025-07-25,15.770000457763672,16.329999923706055,15.630000114440918,15.890000343322754,15.890000343322754,1001200
2025-07-28,15.819999694824219,16.200000762939453,15.649999618530273,15.75,15.75,563300
2025-07-29,15.739999771118164,16.65999984741211,15.65999984741211,16.479999542236328,16.479999542236328,642600
2025-07-30,16.59000015258789,16.59000015258789,16.010000228881836,16.360000610351562,16.360000610351562,555500
2025-07-31,16.420000076293945,16.450000762939453,15.65999984741211,15.859999656677246,15.859999656677246,480400
2025-08-01,15.699999809265137,15.75,15.149999618530273,15.229999542236328,15.229999542236328,400900
2025-08-04,15.390000343322754,15.930000305175781,15.350000381469727,15.729999542236328,15.729999542236328,448800
2025-08-05,15.779999732971191,16.510000228881836,15.710000038146973,16.399999618530273,16.399999618530273,537700
2025-08-06,16.399999618530273,17.229999542236328,16.399999618530273,17.190000534057617,17.190000534057617,666000
2025-08-07,17.299999237060547,17.40999984741211,16.75,16.75,16.75,568200
2025-08-08,16.850000381469727,16.860000610351562,16.350000381469727,16.520000457763672,16.520000457763672,437300
2025-08-11,16.479999542236328,16.93000030517578,16.3799991607666,16.709999084472656,16.709999084472656,474400
2025-08-12,16.81999969482422,17.149999618530273,16.540000915527344,16.75,16.75,456300
2025-08-13,16.979999542236328,17.229999542236328,16.420000076293945,16.469999313354492,16.469999313354492,411900
2025-08-14,16.329999923706055,16.34000015258789,15.510000228881836,15.920000076293945,15.920000076293945,622400
2025-08-15,16.06999969482422,16.1299991607666,15.600000381469727,15.90999984741211,15.90999984741211,235100
2025-08-18,15.729999542236328,16.399999618530273,15.630000114440918,16.209999084472656,16.209999084472656,430800
2025-08-19,16.229999542236328,16.360000610351562,14.90999984741211,14.9399995803833,14.9399995803833,798400
2025-08-20,14.949999809265137,15.369999885559082,14.800000190734863,14.930000305175781,14.930000305175781,623800
2025-08-21,13.75,14.960000038146973,13.350000381469727,14.140000343322754,14.140000343322754,1283100
2025-08-22,14.260000228881836,14.460000038146973,13.800000190734863,13.8100004196167,13.8100004196167,743100
2025-08-25,13.720000267028809,13.739999771118164,12.6899995803833,12.789999961853027,12.789999961853027,1495000
2025-08-26,12.829999923706055,13.010000228881836,12.579999923706055,12.859999656677246,12.859999656677246,985000
2025-08-27,12.800000190734863,12.800000190734863,12.180000305175781,12.319999694824219,12.319999694824219,1295800
2025-08-28,12.479999542236328,12.979999542236328,12.380000114440918,12.579999923706055,12.579999923706055,829000
2025-08-29,12.579999923706055,12.65999984741211,12.229999542236328,12.25,12.25,391600
2025-09-02,11.949999809265137,12.420000076293945,11.579999923706055,12.350000381469727,12.350000381469727,1140400
2025-09-03,12.489999771118164,12.5,11.979999542236328,12.199999809265137,12.199999809265137,739900
2025-09-04,12.180000305175781,12.789999961853027,12.170000076293945,12.479999542236328,12.479999542236328,595500
2025-09-05,12.5,12.550000190734863,11.720000267028809,12.329999923706055,12.329999923706055,1261200
2025-09-08,10.600000381469727,10.600000381469727,9.300000190734863,9.319999694824219,9.319999694824219,4752500
2025-09-09,9.399999618530273,9.699999809265137,9.1899995803833,9.25,9.25,1731800
2025-09-10,9.380000114440918,9.90999984741211,9.380000114440918,9.800000190734863,9.800000190734863,1089700
2025-09-11,9.710000038146973,9.899999618530273,9.510000228881836,9.59000015258789,9.59000015258789,1031200
2025-09-12,9.529999732971191,9.59000015258789,8.850000381469727,9.010000228881836,9.010000228881836,960400
2025-09-15,9.010000228881836,9.079999923706055,8.680000305175781,8.760000228881836,8.760000228881836,805600
